EAN;Menor preço (R$);Origem;Produto;Link;Drogaven;Drogal;DrogaRaia
7896658030345;57.77;Drogaven;Betadine XR 32mg, 30 comprimido de liberação prolongada;https://www.drogaven.com.br/betadine-xr-32mg-30-comprimido-de-liberacao-prolongada/p;57.77;0.0;0.0
7896114312879;12.59;Drogal;Escova Dental Bitufo Cocoricó 1º Dentinho Ultramacia 1 Unidade;https://www.drogal.com.br/escova-dental-bitufo-cocorico-1-dentinho-ultramacia-1-unidade/p;0.0;12.59;0.0
7898908753141;89.39;Drogal;Traumeel S 50 Comprimidos Sublinguais;https://www.drogal.com.br/traumeel-s-50-comprimidos-sublinguais/p;102.9;89.39;0.0
7899095203532;22.09;Drogal;Cisteil 20mg/ml Xarope Solução Oral Sabor Framboesa 120ml + 1 Copo Dosador;https://www.drogal.com.br/cisteil-20mgml-120ml/p;0.0;22.09;0.0
7896094925878;69.9;Drogal;Rinosoro Alto Volume 30 Sachês + Frasco Aplicador 240ml;https://www.drogal.com.br/rinosoro-alto-volume-30-saches-frasco-aplicador-240ml/p;95.64;69.9;0.0
7896181927297;49.9;Drogal;Oxalato de Escitalopram 10mg Biosintética 60 Comprimidos Revestidos;https://www.drogal.com.br/oxalato-de-escitalopram-10mg-biosintetica-60-comprimidos-revestidos/p;0.0;49.9;0.0
7896472502776;23.79;Drogal;Buprovil 600mg 30 Comprimidos Revestidos;https://www.drogal.com.br/buprovil-600mg-30-comprimidos-revestidos/p;0.0;23.79;0.0
4005900945693;38.21;Drogaven;Hidratante Facial Diário Nivea Acne Control 50mL;https://www.drogaven.com.br/creme-facial-nivea-acne-control-50g/p;38.21;0.0;0.0
7896014140527;24.99;Drogal;"Coloração Imédia Excellence L&apos;oreal Creme 6 Louro Escuro";https://www.drogal.com.br/coloracao-imedia-excellence-loreal-creme-6-louro-escuro/p;28.12;24.99;0.0
7896331708851;36.39;Drogal;Lubrificante Oftálmico Estéril Opto Care UL 15ml;https://www.drogal.com.br/optocare-ul-lubrificante-oftalmico-esteril-15ml/p;0.0;36.39;0.0
7896006217480;12.79;Drogal;Neocopan Composto Solução Oral 10ml;https://www.drogal.com.br/neocopan-composto-solucao-oral-10ml/p;15.91;12.79;0.0
7895858010324;20.86;Drogaven;Zyloric 100mg, 30 comprimidos;https://www.drogaven.com.br/zyloric-100mg-30-comprimidos/p;20.86;0.0;0.0
7896637026222;89.06;Drogaven;Digeliv 400GalU, 30 sachês com 2g de pó de uso oral;https://www.drogaven.com.br/digeliv-400galu-30-saches-com-2g-de-po-de-uso-oral/p;89.06;0.0;0.0
7898906376397;114.89;Drogal;Trifamox IBL BD 200/50 Pó para Suspensão Oral 30ml;https://www.drogal.com.br/trifamox-ibl-bd-200-50-po-para-suspensao-oral-30ml/p;0.0;114.89;0.0
7896094904996;238.29;Drogal;Digedrat 200mg 60 Cápsulas;https://www.drogal.com.br/digedrat-200mg-60-capsulas/p;239.29;238.29;0.0
7501001109660;29.39;Drogaven;Aparelho de Depilação Feminino Gillette Prestobarba 3 4 unidades;https://www.drogaven.com.br/aparelho-de-depilacao-feminino-gillette-prestobarba-3-4-unidades/p;29.39;0.0;0.0
7899706244107;24.99;Drogal;Shampoo Elseve Pure Hialurônico 400ml;https://www.drogal.com.br/shampoo-elseve-pure-hialuronico-400ml/p;27.34;24.99;0.0
7891317420840;38.09;Drogal;Astro 500mg 5 Comprimidos;https://www.drogal.com.br/astro-500mg-5-comprimidos/p;0.0;38.09;0.0
7899026475250;26.69;Drogal;Coloração Nutrisse Creme Garnier 20 Preto Amora;https://www.drogal.com.br/coloracao-nutrisse-creme-garnier-20-preto-amora/p;0.0;26.69;0.0
7899852022376;15.28;Drogaven;Lapiseira Delineadora para Olhos Vult Preta 350mg;https://www.drogaven.com.br/vult-make-lapiseira-retratil-preta-035g/p;15.28;0.0;0.0
7896004737218;74.49;Drogal;Orlistate 120mg EMS 42  Cápsulas Duras;https://www.drogal.com.br/orlistate-120mg-ems-42-capsulas-duras/p;197.08;74.49;0.0
7897517913373;12.89;Drogal;Unhas Postiças Ricca Naturais com Curvatura;https://www.drogal.com.br/unhas-posticas-ricca-naturais-com-curvatura/p;0.0;12.89;0.0
8903855088310;57.25;Drogaven;OLMECOR HCT 20/12,5MG 30CPR;https://www.drogaven.com.br/olmecor-hct-20125mg-30cpr/p;57.25;0.0;0.0
7896094206014;88.89;Drogal;Tarfic 0,03% Pomada Dermatológica 10g;https://www.drogal.com.br/tarfic-pomada-03mgg-bisnaga-com-10g/p;89.75;88.89;0.0
7891106916059;95.49;Drogal;Comprimido Vaginal 500mg Gino-Canesten + 1 Aplicador;https://www.drogal.com.br/comprimido-vaginal-500mg-gino-canesten-1-aplicador/p;0.0;95.49;0.0
7891158103438;125.94;Drogaven;Rubenti 200mg, 30 cápsulas duras de liberação prolongada;https://www.drogaven.com.br/rubenti-200mg-30-capsulas-duras-de-liberacao-prolongada/p;125.94;0.0;0.0
7896004747774;116.59;Drogal;Cloridrato de Duloxetina 60mg EMS 30 Cápsulas Duras de Liberação Retardada;https://www.drogal.com.br/cloridrato-de-duloxetina-60mg-ems-30-capsulas-duras-de-liberacao-retardada/p;0.0;116.59;0.0
7891000086131;28.85;Drogal;Cereal Infantil Mucilon Multicereais 600g;https://www.drogal.com.br/cereal-infantil-mucilon-multicereais-600g/p;0.0;28.85;0.0
7896235353911;7.99;Drogal;Desodorante Antitranspirante Aerossol Feminino Monange Proteção Seca 150ml;https://www.drogal.com.br/desodorante-antitranspirante-aerossol-monange-protecao-seca-150ml/p;0.0;7.99;0.0
7896094201538;82.69;Drogal;Procimax 20mg caixa com 28 comprimidos;https://www.drogal.com.br/procimax-20mg-28-cpr-c1/p;0.0;82.69;0.0
7891033534623;39.59;Drogal;Shampoo Eudora Siàge Revela Cachos 250ml;https://www.drogal.com.br/shampoo-eudora-siage-revela-cachos-250ml/p;0.0;39.59;0.0
7896094208407;48.79;Drogal;Maxidrate 6mg/g Gel Hidratante Nasal 30g;https://www.drogal.com.br/maxidrate-6mg-g-gel-hidratante-nasal-30g/p;49.7;48.79;0.0
7893454714905;77.31;Drogal;Suplemento Alimentar Culturelle Probiótico Maxx 7 Cápsulas Vegetais;https://www.drogal.com.br/suplemento-alimentar-culturelle-probiotico-maxx-7-capsulas-vegetais/p;87.94;77.31;0.0
7891033534999;41.99;Drogal;Condicionador Eudora Siàge Loiro Expert 200ml;https://www.drogal.com.br/condicionador-eudora-siage-loiro-expert-200ml/p;0.0;41.99;0.0
7896004722474;10.99;Drogal;Lidocaína 50mg EMS Pomada Dermatológica Sabor Laranja 25g;https://www.drogal.com.br/lidocaina-50mg-ems-pomada-dermatologica-sabor-laranja-25g/p;17.21;10.99;0.0
7896094929807;40.17;Drogaven;Probiótico Tamarine Germina 5 Frascos de 5ml;https://www.drogaven.com.br/tamarine-germina-5flac-5ml-4bilhoes/p;40.17;0.0;0.0
7891317412692;52.09;Drogal;Astro 600mg Suspensão Oral 15ml;https://www.drogal.com.br/astro-600mg-suspensao-oral-15ml/p;0.0;52.09;0.0
4005900810885;22.25;Drogal;Sabonete em Barra Nivea Pure Milk Sensitive 6 Unidades 90g;https://www.drogal.com.br/sabonete-em-barra-nivea-pure-milk-sensitive-6-unidades-90g/p;0.0;22.25;0.0
7897595901576;30.54;Drogaven;Puran T4 175mcg, 30 comprimidos;https://www.drogaven.com.br/puran-t4-175mcg-30-comprimidos/p;30.54;0.0;0.0
7791293051659;29.95;Drogal;"Desodorante Corporal Aerossol para Peitos, Coxas, Pés e Mais Dove All Body Deo Lavanda &amp; Camomila 150ml";https://www.drogal.com.br/desodorante-corporal-aerossol-para-peitos-coxas-pes-e-mais-dove-all-body-deo-lavanda-camomila-150ml/p;0.0;29.95;0.0
7908615085418;34.2;Drogaven;Kit Elseve Glycolic Gloss Shampoo (375mL) + Condicionador (170mL);https://www.drogaven.com.br/elseve-shampoo-375ml-glycolic-condicionador-170ml/p;34.2;0.0;0.0
7896006219897;4.79;Drogal;Xantinon 10 Comprimidos Revestidos;https://www.drogal.com.br/xantinon-10-comprimidos-revestidos/p;5.99;4.79;0.0
7897076909077;37.99;Drogal;Cloridrato de Tizanidina 2mg 30 Comprimidos - Ranbaxy;https://www.drogal.com.br/cloridrato-de-tizanidina-2mg-30-comprimidos-ranbaxy/p;41.61;37.99;0.0
7500435106658;72.22;Drogaven;Fralda Pampers Confort Sec XXG, pacote com 30 unidades;https://www.drogaven.com.br/fralda-pampers-confort-sec-xxg-pacote-com-30-unidades/p;72.22;0.0;0.0
7898941911041;70.45;Drogal;Complemento Alimentar Sustagem Adultos+ Sabor Morango 400g;https://www.drogal.com.br/complemento-alimentar-sustagem-adultos-sabor-morango-400g/p;80.81;70.45;0.0
3282770139228;73.45;Drogal;Gel de limpeza Profunda Avène Cleanance Intense 150g;https://www.drogal.com.br/gel-de-limpeza-profunda-avene-cleanance-intense-150g/p;0.0;73.45;0.0
7896004756622;17.99;Drogal;Dipirona Sódica - Germed 30 comprimidos;https://www.drogal.com.br/dipirona-500mg-30cpr-g-gmd/p;22.6;17.99;0.0
7896255713368;78.49;Drogal;Iruxol 0,6U/g + 0,01g/g 50g Pomada de Uso Dermatológico 30g;https://www.drogal.com.br/iruxol-06ug-001gg-50g-pomada-de-uso-dermatologico-30g/p;0.0;78.49;0.0
7896676427844;34.19;Drogal;Kollagenase com Cloranfenicol 10mg/g + 0,6UI/g 15g Pomada de Uso Dermatológico;https://www.drogal.com.br/kollagenase-com-cloranfenicol-10mg-06uig-pomada-bisnaga-com-15g/p;0.0;34.19;0.0
7891350046090;8.85;Drogal;Esmalte Efeito Metálico Risqué ChilliBeans Verdelírio 8ml;https://www.drogal.com.br/esmalte-efeito-metalico-risque-chillibeans-verdelirio-8ml/p;0.0;8.85;0.0
5000456083065;374.57;Drogaven;BREZTRI 120DOSES;https://www.drogaven.com.br/breztri-120doses/p;374.57;0.0;0.0
7896422506755;25.29;Drogal;Lisinopril - Medley 10mg caixa com 30 comprimidos;https://www.drogal.com.br/lisinopril-10mg-30cpr-g-mdl/p;59.24;25.29;0.0
7896004729435;19.29;Drogal;Atorvastatina Cálcica 20mg EMS 30 Comprimidos Revestidos;https://www.drogal.com.br/atorvastatina-calcica-20mg-30-comprimidos-revestidos-ems/p;0.0;19.29;0.0
7891142204370;118.09;Drogal;Protetor Solar Facial Episol Sec OC FPS99 60ml;https://www.drogal.com.br/protetor-solar-episol-sec-oc-fps99-60g/p;0.0;118.09;0.0
7898687735666;36.99;Drogal;Metifolato de Cálcio Equaliv 30 Cápsulas;https://www.drogal.com.br/metifolato-de-calcio-equaliv-30-capsulas/p;37.14;36.99;0.0
7897076913050;111.79;Drogal;Cloridrato de Valaciclovir 500mg Ranbaxy 10 Comprimidos;https://www.drogal.com.br/cloridrato-de-valaciclovir-500mg-ranbaxy-10-comprimidos/p;0.0;111.79;0.0
7894916504119;53.69;Drogal;Clo 25mg 30 Comprimidos Revestidos;https://www.drogal.com.br/clo-25mg-30-comprimidos-revestidos/p;0.0;53.69;0.0
7896094201064;25.29;Drogal;Sumax 25mg 4 Comprimidos Revestidos;https://www.drogal.com.br/sumax-25mg-4-comprimidos-revestidos/p;30.61;25.29;0.0
7899026459960;15.67;Drogaven;Shampoo Elseve Reparação Total 5 200mL;https://www.drogaven.com.br/shampoo-elseve-reparacao-total-5-200ml/p;15.67;0.0;0.0
7891058002725;12.09;Drogal;Ibuprofeno 400mg Medley 10 Cápsulas Gel;https://www.drogal.com.br/ibuprofeno-400mg-medley-10-capsulas-gel/p;21.83;12.09;0.0
7896004721903;8.79;Drogal;Acetato De Dexametasona 1mg/g EMS Creme Dermatológico 10g;https://www.drogal.com.br/acetato-de-dexametasona-1mgg-ems-creme-dermatologico-10g/p;13.02;8.79;0.0
7891142142290;46.79;Drogal;Diprogenta 064 + 1mg creme bisnaga com 30g + e20;https://www.drogal.com.br/diprogenta-creme-30g/p;0.0;46.79;0.0
7896094206472;70.79;Drogal;Venzer 8mg 30 Comprimidos;https://www.drogal.com.br/venzer-8mg-30-cpr/p;79.2;70.79;0.0
7896000705976;12.64;Drogaven;TINTURA COR&TON CR 4.0 CASTANHO MEDIO;https://www.drogaven.com.br/tintura-corton-cr-40-castanho-medio/p;12.64;0.0;0.0
7898405061190;20.59;Drogal;Ovo Surpresa Choca Dino Mania 1 Unidade;https://www.drogal.com.br/ovo-surpresa-choca-dino-mania-1-unidade/p;0.0;20.59;0.0
7891033581207;41.99;Drogal;Condicionador Eudora Siàge Nutri Acid.Complex 200ml;https://www.drogal.com.br/condicionador-eudora-siage-nutri-acidcomplex-200ml/p;47.62;41.99;0.0
7908134200712;142.89;Drogal;Suplemento Alimentar Regenesis Premium Lipinova 60 Cápsulas Gelatinosas;https://www.drogal.com.br/suplemento-alimentar-regenesis-premium-lipinova-60-capsulas-gelatinosas/p;160.62;142.89;0.0
7896382707681;239.1;Drogal;Basaglar 100 UI/ml Solução Estéril para Injeção Subcutânea 5 Refis 3ml Cada;https://www.drogal.com.br/basaglar-100-ui-ml-solucao-esteril-para-injecao-subcutanea-5-refis-3ml-cada/p;0.0;239.1;0.0
7896007549689;50.55;Drogal;Fralda Huggies Roupinha Supreme Care G 30 Unidades;https://www.drogal.com.br/fralda-huggies-roupinha-supreme-care-disney-baby-g-30-unidades/p;53.89;50.55;0.0
7896094928114;40.89;Drogal;Sulpan 20 Cápsulas Gelatinosas Duras;https://www.drogal.com.br/sulpan-20-capsulas-gelatinosas-duras/p;0.0;40.89;0.0
7891317424565;32.89;Drogal;Meloxicam 15mg/1,5ml Eurofarma Solução Injetável 5 Ampolas de 1,5ml;https://www.drogal.com.br/meloxicam-15mg15ml-eurofarma-solucao-injetavel-5-ampolas-de-15ml/p;51.02;32.89;0.0
7894916143424;10.2;Drogal;Alendronato de Sódio 70mg Legrand 4 Comprimidos;https://www.drogal.com.br/alendronato-de-sodio-70mg-legrand-4-comprimidos/p;66.53;10.2;0.0
7898133139260;18.55;Drogaven;Hidralyte 2,05mg/mL + 0,98mg/mL + 22,5mg/mL + 2,16mg/mL, frasco com 500mL de solução de uso oral, tutti-frutti;https://www.drogaven.com.br/hidralyte-205mgml-098mgml-225mgml-216mgml-frasco-com-500ml-de-solucao-de-uso-oral-tutti-frutti/p;18.55;0.0;0.0
7898941911058;33.99;Drogal;Complemento Alimentar Sustagen Kids Sabor Baunilha 350g;https://www.drogal.com.br/complemento-alimentar-sustagen-kids-sabor-baunilha-350g/p;40.41;33.99;0.0
7891150050235;27.9;Drogal;Sorvete Kibon Cremosíssimo Creme 1,5L;https://www.drogal.com.br/sorvete-kibon-cremosissimo-creme-15l/p;0.0;27.9;0.0
7896658015427;59.39;Drogal;Trezor 20mg 30 Comprimidos Revestidos;https://www.drogal.com.br/trezor-20mg-30-comprimidos-revestidos/p;61.63;59.39;0.0
7896094922129;22.89;Drogal;Nenê Dent Gel 10g;https://www.drogal.com.br/nene-dent-gel-bucal-10g/p;27.31;22.89;0.0
7896004747897;72.39;Drogal;Celecoxibe 200mg EMS 30 Cápsulas Duras;https://www.drogal.com.br/celecoxibe-200mg-ems-30-capsulas-duras/p;0.0;72.39;0.0
7897930777651;50.79;Drogal;Creme Hidratante Restaurador para os Pés Cetaphil Pro Ureia 10% 60g;https://www.drogal.com.br/creme-hidratante-restaurador-para-os-pes-cetaphil-pro-ureia-10-60g/p;0.0;50.79;0.0
7896658011276;35.9;Drogaven;Prelone Solução Oral 11mg/mL, frasco com 20mL de solução de uso oral;https://www.drogaven.com.br/prelone-solucao-oral-11mgml-frasco-com-20ml-de-solucao-de-uso-oral/p;35.9;0.0;0.0
7908615062518;19.1;Drogaven;TINTURA COR&TON  0% AMONIA 1.7+ PRETO AZULADO;https://www.drogaven.com.br/tintura-corton-0-amonia-17-preto-azulado/p;19.1;0.0;0.0
7896094999541;9.39;Drogaven;Melhoral Infantil 85mg, blíster com 8 comprimidos;https://www.drogaven.com.br/melhoral-infantil-85mg-blister-com-8-comprimidos/p;9.39;0.0;0.0
7891721202988;9.79;Drogal;Levotiroxina Sódica 25mcg Merck 30 Comprimidos;https://www.drogal.com.br/levotiroxina-sodica-25mcg-merck-30-comprimidos/p;0.0;9.79;0.0
7896261018754;45.09;Drogal;Ritalina 10mg caixa com 30 comprimidos;https://www.drogal.com.br/ritalina-10mg-30-cpr-a3/p;0.0;45.09;0.0
7891350042153;8.75;Drogal;Esmalte Cremoso Risqué Bridgerton O Escândalo De Whistledown 8ml;https://www.drogal.com.br/esmalte-cremoso-risque-bridgerton-o-escandalo-de-whistledown-8ml/p;0.0;8.75;0.0
7898049790180;8.81;Drogaven;Lorasliv 10mg 12 Comprimidos;https://www.drogaven.com.br/lorasliv-10mg-12-comprimidos/p;8.81;0.0;0.0
4005900521934;3.35;Drogal;"Sabonete em Barra Nivea Erva Doce &amp; Óleos 85g";https://www.drogal.com.br/sabonete-em-barra-nivea-erva-doce-oleos-85g/p;3.91;3.35;0.0
7896094999534;218.54;Drogal;Nesina Pio 25mg + 15mg 30 Comprimidos Revestidos;https://www.drogal.com.br/nesina-pio-25mg-15mg-30-comprimidos-revestidos/p;248.74;218.54;0.0
8429420222212;111.79;Drogal;Spray Corporal Antiacne Isdin Oily Skin Acniben+ 150ml;https://www.drogal.com.br/spray-corporal-antiacne-isdin-oily-skin-acniben-150ml/p;123.38;111.79;0.0
7891024136201;19.49;Drogal;Enxaguante Bucal Colgate Plax Kids Minions Sabor Tutti-Frutti 250ml;https://www.drogal.com.br/enxaguante-bucal-colgate-plax-kids-minions-sabor-tutti-frutti-250ml/p;0.0;19.49;0.0
7899420507410;49.79;Drogal;Ibanuno 150 Mg com 1 Comprimido  Revestido - Supera;https://www.drogal.com.br/ibanuno-150-mg-com-1-comprimido-revestido-/p;52.08;49.79;0.0
7894916514903;115.67;Drogaven;Bexai 35mg, 20 cápsulas duras;https://www.drogaven.com.br/bexai-35mg-20-capsulas-duras/p;115.67;0.0;0.0
7897406120011;42.39;Drogal;Mupirocina 20mg/g Biochimico Pomada Dermatológica 15g;https://www.drogal.com.br/mupirocina-20mg-g-biochimico-pomada-dermatologica-15g/p;0.0;42.39;0.0
7898244720050;156.9;Drogaven;PROBIATOP DA+ 30SACHES;https://www.drogaven.com.br/probiatop-da+-30-saches-com-0-65g-de-po-para-solucao-de-uso-oral/p;156.9;0.0;0.0
7896422513951;34.09;Drogal;Cloridrato de Venlafaxina 75mg Medley 30 Cápsulas de Liberação Controlada;https://www.drogal.com.br/cloridrato-de-venlafaxina-75mg-medley-30-capsulas-de-liberacao-controlada/p;0.0;34.09;0.0
7898158691576;23.49;Drogal;Queimalive Pomada Dermatológica 30g;https://www.drogal.com.br/queimalive-pomada-dermatologica-30g/p;27.44;23.49;0.0
7896026172219;71.39;Drogal;Protetor Solar Sunmax Intense FPS60 120g;https://www.drogal.com.br/protetor-solar-sunmax-intense-fps60-120g/p;83.2;71.39;0.0
7891317025564;18.29;Drogal;Trok Creme Dermatológico 10g;https://www.drogal.com.br/trok-creme-dermatologico-10g/p;0.0;18.29;0.0
7896671692827;31.74;Drogaven;Shampoo Flores & Vegetais Matizante Platinado 300mL;https://www.drogaven.com.br/shampoo-flores-vegetais-matizante-platinado-300ml/p;31.74;0.0;0.0
7896112421498;47.39;Drogal;Xefo 8mg 30 Comprimidos;https://www.drogal.com.br/xefo-8mg-30-cpr/p;47.92;47.39;0.0
7896115705519;13.29;Drogal;Shampoo Trá Lá Lá Kids 2 em 1 Meninas 480ml;https://www.drogal.com.br/shampoo-tra-la-la-kids-2-em-1-meninas-480ml/p;16.55;13.29;0.0
7899095202580;8.59;Drogal;Sulfato de Salbutamol 0,4mg/ml Geolab Xarope 120ml Sabor Laranja + Copo Dosador;https://www.drogal.com.br/sulfato-de-salbutamol-xarope-04mgml-frasco-120ml-copo-medidor/p;9.06;8.59;0.0
7891317024277;78.39;Drogal;Prysma 2mg 20 Comprimidos Revestidos;https://www.drogal.com.br/prysma-2mg-20-comprimidos-revestidos/p;0.0;78.39;0.0
7896006290070;59.19;Drogal;Cetrolac 5mg/ml Solução Oftálmica Estéril 5ml;https://www.drogal.com.br/cetrolac-col-5ml/p;63.13;59.19;0.0
7896112400141;66.54;Drogaven;Doss 7000UI 30 Cápsulas Moles;https://www.drogaven.com.br/doss-7000ui-30-capsulas-moles/p;66.54;0.0;0.0
7896033204675;28.39;Drogal;Chupeta Lillo Calming Bico Simétrico 6+ Meses Rosa 1 Unidade;https://www.drogal.com.br/chupeta-lillo-calming-bico-simetrico-6-meses-rosa-1-unidade/p;0.0;28.39;0.0
4005900036667;13.71;Drogaven;Desodorante Antitranspirante Feminino Nivea Invisible Black & White Clear aerossol 150mL;https://www.drogaven.com.br/desodorante-antitranspirante-feminino-nivea-invisible-black-white-clear-aerossol-150ml/p;13.71;0.0;0.0
7891106913522;41.09;Drogal;Creme Hidratante Bepantol Derma Toque Seco Oil Free 30g;https://www.drogal.com.br/creme-hidratante-bepantol-derma-toque-seco-oil-free-30g/p;46.6;41.09;0.0
7896094922099;47.14;Drogaven;Nebacetin 5mg/g + 250UI/g, Pomada 50g;https://www.drogaven.com.br/nebacetin-5mgg-250uig-bisnaga-com-50g-de-pomada-de-uso-dermatologico/p;47.14;0.0;0.0
7898040328023;44.45;Drogal;Suplemento Alimentar Imecap Hair Max Cabelos e Unhas 30 Cápsulas;https://www.drogal.com.br/imecap-hair-max-30-caps/p;45.76;44.45;0.0
7896094928985;69.72;Drogaven;Melatonum Max Mantecorp Farmasa Menta Solução em Gotas (30mL);https://www.drogaven.com.br/melatonum-max-mantecorp-farmasa-menta-solucao-em-gotas-com-30ml/p;69.72;0.0;0.0
7896186002548;19.89;Drogal;Bendita Cânfora Bravir 8 Tabletes com 3,5g Cada;https://www.drogal.com.br/bendita-canfora-bravir-8-tabletes-com-35g-cada/p;23.85;19.89;0.0
7891000321843;157.4;Drogaven;Complemento Alimentar Nestlé Nutren Senior Zero Adição de Açúcar Chocolate (740g);https://www.drogaven.com.br/complemento-alimentar-nestle-nutren-senior-zero-adicao-de-acucar-chocolate-lata-740g/p;157.4;0.0;0.0
7894916516655;46.69;Drogal;Rohydorm 2mg 30 Comprimidos;https://www.drogal.com.br/rohydorm-2mg-30-comprimidos/p;0.0;46.69;51.99
7891040005819;9.9;Drogaven;Fita Micropore Nexcare branca 12mm x 4,5m;https://www.drogaven.com.br/fita-micropore-nexcare-branca-12mm-x-45m/p;9.9;0.0;0.0
7896653702490;4.95;Drogal;Cocada Flormel Zero 1 Unidade 20g;https://www.drogal.com.br/cocada-flormel-zero-1-unidade-20g/p;0.0;4.95;0.0
78938816;3.06;Drogaven;Bala Halls Extraforte (27,5g);https://www.drogaven.com.br/bala-halls-extraforte-275g/p;3.06;0.0;0.0
7896094927285;108.5;Drogaven;Polivitamínico Gestamax Gold para Gestantes 30 Cápsulas;https://www.drogaven.com.br/gestamax-gold-30cps-mole/p;108.5;0.0;0.0
7898040328016;48.97;Drogaven;Demi-D 50000UI, 4 comprimidos revestidos;https://www.drogaven.com.br/demi-d-50000ui-4-comprimidos-revestidos/p;48.97;0.0;0.0
7896212420100;247.79;Drogal;Concerta 18mg 30 Comprimidos Revestidos de Liberação Prolongada;https://www.drogal.com.br/concerta-18mg-30-comprimidos-revestidos-de-liberacao-prolongada/p;0.0;247.79;0.0
7896004772301;32.29;Drogal;Polivitamínico Complexo B 100 Comprimidos Revestidos;https://www.drogal.com.br/polivitaminico-complexo-b-100-comprimidos-revestidos/p;54.63;32.29;0.0
7899470808338;6.29;Drogal;Tilemaxy 200mg/ml Solução Gotas Sabor Tutti-Frutti 15ml;https://www.drogal.com.br/tylemax-200mgml-sabor-tutti-frutti-frasco-15ml/p;0.0;6.29;0.0
7500435226943;46.65;Drogal;Fralda Pampers Super Sequinha G 34 Unidades;https://www.drogal.com.br/fralda-pampers-super-sequinha-g-34-unidades/p;0.0;46.65;0.0
7896004711799;9.99;Drogal;Cloridrato de Fluoxetina 20mg Germed 30 Comprimidos Revestidos;https://www.drogal.com.br/cloridrato-de-fluoxetina-20mg-germed-30-comprimidos-revestidos/p;0.0;9.99;0.0
7896012880180;28.67;Drogaven;Fralda Geriátrica Bigfral Derma Plus G, pacote com 7 unidades;https://www.drogaven.com.br/fralda-geriatrica-bigfral-derma-plus-g-pacote-com-7-unidades/p;28.67;0.0;0.0
7898582380183;49.49;Drogal;Belara 21 Comprimidos Revestidos;https://www.drogal.com.br/belara2mais003mgcaixa21comprimidosrevestidos/p;59.99;49.49;0.0
7898392800277;78.05;Drogal;Repelente Exposis Infantil Gel 100ml;https://www.drogal.com.br/repelente-exposis-infantil-gel-100ml/p;0.0;78.05;0.0
7896044954552;15.99;Drogal;Loção Hidratante Desodorante Giovanna Baby Cherry 200ml;https://www.drogal.com.br/locao-hidratante-desodorante-giovanna-baby-cherry-200ml/p;0.0;15.99;0.0
7898430194634;38.22;Drogal;Suplemento Alimentar DPrev Todo Dia 2.000ui 30 Comprimidos Revestidos;https://www.drogal.com.br/suplemento-alimentar-dprev-todo-dia-2000ui-30-comprimidos-revestidos/p;0.0;38.22;0.0
7896331708837;20.99;Drogal;Sanasar 100mg/g Sabonete Dermatológico 60g;https://www.drogal.com.br/sanasar-100mg-g-sabonete-dermatologico-60g/p;0.0;20.99;0.0
7897595605276;32.69;Drogal;Amoxicilina 250mg/5ml + Clavulanato de Potássio 62,5mg/5ml Sandoz Pó para Suspensão Oral 70ml + Copo Medidor;https://www.drogal.com.br/amoxiccl-p-250mg-75mlgsan/p;0.0;32.69;0.0
7899420501487;76.55;Drogaven;Renovi B 5000mcg + 100mg + 100mg, 30 comprimidos revestidos;https://www.drogaven.com.br/renovi-b-5000mcg-100mg-100mg-30-comprimidos-revestidos/p;76.55;0.0;0.0
7896033292979;24.45;Drogal;Bico de Silicone para Mamadeira Lillo Super 1 Unidade;https://www.drogal.com.br/bico-de-silicone-para-mamadeira-lillo-super-1-unidade/p;0.0;24.45;0.0
7894916512725;145.54;Drogal;Impere 10mg 30 comprimidos revestidos;https://www.drogal.com.br/impere-10mg-30-cpr-rev/p;165.66;145.54;0.0
053200001315;21.49;Drogal;Esponja para Banho 3M Bob Esponja com 1 Unidade;https://www.drogal.com.br/ponjita-bob-esponja-3m/p;0.0;21.49;0.0
7898014567410;154.9;Drogal;Colic Calm Suspensão Oral 59ml + Seringa Dosadora;https://www.drogal.com.br/colic-calm-suspenso-59ml/p;162.58;154.9;0.0
7896004723020;42.52;Drogal;Ácido Tranexâmico 250mg 12 Comprimidos - EMS;https://www.drogal.com.br/acido-tranexamico-250mg-12-comprimidos-ems/p;51.29;42.52;0.0
7892953003527;70.99;Drogal;Creme Vaginal Bio-Vagin 40g + 10 Aplicadores;https://www.drogal.com.br/creme-vaginal-bio-vagin-40g-10-aplicadores/p;0.0;70.99;0.0
7612412700077;36.25;Drogal;Escova Dental Curaprox Ortho;https://www.drogal.com.br/escova-dental-curaprox-ortho/p;0.0;36.25;0.0
7896009498497;87.29;Drogal;Suplemento Alimentar Stresstabs Energia 30 Comprimidos;https://www.drogal.com.br/suplemento-alimentar-stresstabs-energia-30-comprimidos/p;0.0;87.29;0.0
7896026170567;38.19;Drogaven;Malvona Solução de Uso Dermatológico (200mL);https://www.drogaven.com.br/malvona-02mgml-60mgml-1mgml-frasco-com-200ml-de-solucao-de-uso-dermatologico/p;38.19;0.0;0.0
7896637028202;73.99;Drogal;Lonium 40mg 30 Comprimidos Revestidos;https://www.drogal.com.br/lonium-40mg-30-comprimidos-revestidos/p;0.0;73.99;0.0
7896658024955;60.54;Drogaven;Bravan Duo 160mg + 5mg, 30 comprimidos revestidos;https://www.drogaven.com.br/bravan-duo-160mg-5mg-30-comprimidos-revestidos/p;60.54;0.0;0.0
